Order ID,Order Line ID,Order Date,Ship Date,Ship Mode,Order Priority,Customer ID,Customer Name,Customer Email,Gender,Birth Date,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2016-151561,CA-2016-151561-3,9/1/2016,9/7/2016,Standard Class,Medium,PG-18820,Patrick Gardner,patrick.gardner@hotmail.com,F,3/30/1959,Consumer,United States,New York City,New York,10011,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,0,3.285
CA-2016-151561,CA-2016-151561-4,9/1/2016,9/7/2016,Standard Class,High,PG-18820,Patrick Gardner,patrick.gardner@hotmail.com,F,3/30/1959,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3,0,61.3824
CA-2017-154676,CA-2017-154676-1,8/5/2017,8/8/2017,First Class,High,NZ-18565,Nick Zandusky,nick.zandusky@hotmail.hom,F,8/4/1962,Home Office,United States,Houston,Texas,77070,Central,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",151.056,9,0.2,7.5528
US-2014-165589,US-2014-165589-1,2/18/2014,2/18/2014,Same Day,Low,TB-21595,Troy Blackwell,troy.blackwell@hotmail.com,F,5/5/1977,Consumer,United States,Lubbock,Texas,79424,Central,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,5,0.6,-11.322
US-2016-132577,US-2016-132577-1,11/22/2016,11/27/2016,Standard Class,Not Specified,JE-15475,Jeremy Ellison,jeremy.ellison@hotmail.com,M,2/7/1980,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,6.216,6,0.8,-9.6348
US-2016-132577,US-2016-132577-2,11/22/2016,11/27/2016,Standard Class,Not Specified,JE-15475,Jeremy Ellison,jeremy.ellison@hotmail.com,M,2/7/1980,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,23.616,9,0.2,2.6568
US-2016-132577,US-2016-132577-3,11/22/2016,11/27/2016,Standard Class,Medium,JE-15475,Jeremy Ellison,jeremy.ellison@hotmail.com,M,2/7/1980,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,24.032,2,0.2,-0.6008
US-2016-132577,US-2016-132577-4,11/22/2016,11/27/2016,Standard Class,High,JE-15475,Jeremy Ellison,jeremy.ellison@hotmail.com,M,2/7/1980,Consumer,United States,Houston,Texas,77095,Central,OFF-LA-10000262,Office Supplies,Labels,Avery 494,2.088,1,0.2,0.6786
US-2016-132577,US-2016-132577-5,11/22/2016,11/27/2016,Standard Class,Medium,JE-15475,Jeremy Ellison,jeremy.ellison@hotmail.com,M,2/7/1980,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,4.488,6,0.8,-6.732
CA-2015-114048,CA-2015-114048-1,12/14/2015,12/18/2015,Standard Class,High,EH-13945,Eric Hoffmann,eric.hoffmann@hotmail.com,M,4/17/1999,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,29.22,3,0,12.8568
CA-2015-137281,CA-2015-137281-1,6/13/2015,6/17/2015,Standard Class,Critical,BF-10975,Barbara Fisher,barbara.fisher@hotmail.com,M,1/22/1973,Corporate,United States,Roswell,Georgia,30076,South,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,6.48,1,0,3.1104
US-2017-162068,US-2017-162068-1,12/28/2017,12/31/2017,Second Class,Medium,PC-18745,Pamela Coakley,pamela.coakley@hotmail.com,M,9/24/1996,Corporate,United States,Loveland,Colorado,80538,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188,2,0.7,-0.99
CA-2017-100111,CA-2017-100111-1,9/20/2017,9/26/2017,Standard Class,Not Specified,SV-20365,Seth Vernon,seth.vernon@hotmail.com,M,1/26/1975,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,272.646,3,0.1,18.1764
CA-2017-100111,CA-2017-100111-2,9/20/2017,9/26/2017,Standard Class,Critical,SV-20365,Seth Vernon,seth.vernon@hotmail.com,M,1/26/1975,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",212.8,2,0,95.76
CA-2017-100111,CA-2017-100111-3,9/20/2017,9/26/2017,Standard Class,Medium,SV-20365,Seth Vernon,seth.vernon@hotmail.com,M,1/26/1975,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,0,18.1044
CA-2017-100111,CA-2017-100111-4,9/20/2017,9/26/2017,Standard Class,Not Specified,SV-20365,Seth Vernon,seth.vernon@hotmail.com,M,1/26/1975,Consumer,United States,New York City,New York,10035,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0,21.792
CA-2017-100111,CA-2017-100111-5,9/20/2017,9/26/2017,Standard Class,Not Specified,SV-20365,Seth Vernon,seth.vernon@hotmail.com,M,1/26/1975,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0,12.712
CA-2017-100111,CA-2017-100111-6,9/20/2017,9/26/2017,Standard Class,Critical,SV-20365,Seth Vernon,seth.vernon@hotmail.com,M,1/26/1975,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0,6.3296
CA-2017-100111,CA-2017-100111-7,9/20/2017,9/26/2017,Standard Class,Not Specified,SV-20365,Seth Vernon,seth.vernon@hotmail.com,M,1/26/1975,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",80.991,1,0.1,8.0991
CA-2017-100111,CA-2017-100111-8,9/20/2017,9/26/2017,Standard Class,Medium,SV-20365,Seth Vernon,seth.vernon@hotmail.com,M,1/26/1975,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771
CA-2017-100111,CA-2017-100111-9,9/20/2017,9/26/2017,Standard Class,High,SV-20365,Seth Vernon,seth.vernon@hotmail.com,M,1/26/1975,Consumer,United States,New York City,New York,10035,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0,1.7876
CA-2017-100111,CA-2017-100111-10,9/20/2017,9/26/2017,Standard Class,Critical,SV-20365,Seth Vernon,seth.vernon@hotmail.com,M,1/26/1975,Consumer,United States,New York City,New York,10035,East,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.127,11,0.1,609.7157
CA-2017-100111,CA-2017-100111-11,9/20/2017,9/26/2017,Standard Class,High,SV-20365,Seth Vernon,seth.vernon@hotmail.com,M,1/26/1975,Consumer,United States,New York City,New York,10035,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1299.66,2,0,350.9082
CA-2017-100111,CA-2017-100111-12,9/20/2017,9/26/2017,Standard Class,Not Specified,SV-20365,Seth Vernon,seth.vernon@hotmail.com,M,1/26/1975,Consumer,United States,New York City,New York,10035,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,5,0.1,375.735
CA-2017-100111,CA-2017-100111-13,9/20/2017,9/26/2017,Standard Class,High,SV-20365,Seth Vernon,seth.vernon@hotmail.com,M,1/26/1975,Consumer,United States,New York City,New York,10035,East,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,0,28.3095
CA-2017-100111,CA-2017-100111-14,9/20/2017,9/26/2017,Standard Class,High,SV-20365,Seth Vernon,seth.vernon@hotmail.com,M,1/26/1975,Consumer,United States,New York City,New York,10035,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,59.97,3,0,20.3898
US-2017-132381,US-2017-132381-1,8/22/2017,8/24/2017,First Class,High,Dp-13240,Dean percer,dean.percer@hotmail.hom,M,11/24/1998,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,314.532,2,0.4,-83.8752
CA-2015-147011,CA-2015-147011-1,6/18/2015,6/22/2015,Standard Class,Medium,HR-14830,Harold Ryan,harold.ryan@hotmail.com,F,6/30/1974,Corporate,United States,Miami,Florida,33178,South,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",13.632,4,0.2,3.5784
CA-2014-120852,CA-2014-120852-1,12/20/2014,12/25/2014,Standard Class,Critical,WB-21850,William Brown,william.brown@hotmail.com,F,8/25/1964,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,19.432,2,0.8,-49.5516
CA-2014-120852,CA-2014-120852-2,12/20/2014,12/25/2014,Standard Class,Not Specified,WB-21850,William Brown,william.brown@hotmail.com,F,8/25/1964,Consumer,United States,Grand Prairie,Texas,75051,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,65.44,5,0.2,-8.18
CA-2016-150007,CA-2016-150007-1,9/11/2016,9/16/2016,Standard Class,High,AS-10090,Adam Shillingsburg,adam.shillingsburg@hotmail.com,F,4/22/1997,Consumer,United States,Chicago,Illinois,60653,Central,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6,2,0.2,2.1
CA-2016-150007,CA-2016-150007-2,9/11/2016,9/16/2016,Standard Class,Critical,AS-10090,Adam Shillingsburg,adam.shillingsburg@hotmail.com,F,4/22/1997,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,3,0.8,-3.2436
CA-2016-124590,CA-2016-124590-1,11/12/2016,11/16/2016,Standard Class,Medium,SP-20920,Susan Pistek,susan.pistek@hotmail.com,F,11/7/1994,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1474.802,7,0.3,-21.0686
CA-2016-124590,CA-2016-124590-2,11/12/2016,11/16/2016,Standard Class,Low,SP-20920,Susan Pistek,susan.pistek@hotmail.com,F,11/7/1994,Consumer,United States,Parma,Ohio,44134,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",110.096,2,0.2,33.0288
CA-2016-124590,CA-2016-124590-3,11/12/2016,11/16/2016,Standard Class,Not Specified,SP-20920,Susan Pistek,susan.pistek@hotmail.com,F,11/7/1994,Consumer,United States,Parma,Ohio,44134,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,16.752,6,0.2,5.4444
CA-2016-124590,CA-2016-124590-4,11/12/2016,11/16/2016,Standard Class,High,SP-20920,Susan Pistek,susan.pistek@hotmail.com,F,11/7/1994,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1537.074,9,0.3,0
CA-2016-124590,CA-2016-124590-5,11/12/2016,11/16/2016,Standard Class,Critical,SP-20920,Susan Pistek,susan.pistek@hotmail.com,F,11/7/1994,Consumer,United States,Parma,Ohio,44134,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,449.372,2,0.3,-12.8392
CA-2016-133802,CA-2016-133802-1,3/14/2016,3/20/2016,Standard Class,Critical,SP-20650,Stephanie Phelps,stephanie.phelps@hotmail.com,F,12/16/1957,Corporate,United States,Redwood City,California,94061,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,0.2,14.1426
US-2016-113677,US-2016-113677-1,11/13/2016,11/19/2016,Standard Class,Low,CM-12655,Corinna Mitchell,corinna.mitchell@hotmail.hom,F,8/31/1961,Home Office,United States,New York City,New York,10011,East,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,2279.96,4,0,592.7896
US-2016-113677,US-2016-113677-2,11/13/2016,11/19/2016,Standard Class,High,CM-12655,Corinna Mitchell,corinna.mitchell@hotmail.hom,F,8/31/1961,Home Office,United States,New York City,New York,10011,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,14.94,3,0,6.8724
CA-2017-143378,CA-2017-143378-1,9/19/2017,9/25/2017,Standard Class,Not Specified,JR-16210,Justin Ritter,justin.ritter@hotmail.com,F,10/16/1990,Corporate,United States,Springfield,Oregon,97477,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976
CA-2017-143378,CA-2017-143378-2,9/19/2017,9/25/2017,Standard Class,Medium,JR-16210,Justin Ritter,justin.ritter@hotmail.com,F,10/16/1990,Corporate,United States,Springfield,Oregon,97477,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23.832,3,0.2,6.5538
CA-2017-143378,CA-2017-143378-3,9/19/2017,9/25/2017,Standard Class,Not Specified,JR-16210,Justin Ritter,justin.ritter@hotmail.com,F,10/16/1990,Corporate,United States,Springfield,Oregon,97477,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.216,8,0.2,61.3824
CA-2017-143378,CA-2017-143378-4,9/19/2017,9/25/2017,Standard Class,Not Specified,JR-16210,Justin Ritter,justin.ritter@hotmail.com,F,10/16/1990,Corporate,United States,Springfield,Oregon,97477,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,72.588,2,0.7,-128.2388
CA-2017-152660,CA-2017-152660-1,12/4/2017,12/9/2017,Standard Class,Medium,CB-12415,Christy Brittain,christy.brittain@hotmail.com,F,4/25/1987,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568,2,0.2,4.6176
CA-2015-142139,CA-2015-142139-1,8/31/2015,9/5/2015,Standard Class,Low,SD-20485,Shirley Daniels,shirley.daniels@hotmail.hom,F,1/26/1968,Home Office,United States,Bedford,Texas,76021,Central,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",20.96,4,0.2,6.812
CA-2017-145772,CA-2017-145772-1,6/3/2017,6/7/2017,Standard Class,High,SS-20140,Saphhira Shifley,saphhira.shifley@hotmail.com,F,1/4/1985,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0,8.5025
CA-2017-145772,CA-2017-145772-2,6/3/2017,6/7/2017,Standard Class,Medium,SS-20140,Saphhira Shifley,saphhira.shifley@hotmail.com,F,1/4/1985,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,11.96,2,0,5.382
CA-2017-145772,CA-2017-145772-3,6/3/2017,6/7/2017,Standard Class,Medium,SS-20140,Saphhira Shifley,saphhira.shifley@hotmail.com,F,1/4/1985,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,3.912,1,0.2,1.2714
CA-2016-124100,CA-2016-124100-1,3/31/2016,4/6/2016,Standard Class,Low,EH-13990,Erica Hackney,erica.hackney@hotmail.com,M,6/30/1991,Consumer,United States,New York City,New York,10009,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",327.996,6,0.1,54.666
US-2014-158400,US-2014-158400-1,10/25/2014,10/28/2014,First Class,Low,AH-10030,Aaron Hawkins,aaron.hawkins@hotmail.com,M,8/1/1968,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,49.408,4,0.2,18.528
CA-2017-162033,CA-2017-162033-1,3/26/2017,4/2/2017,Standard Class,Medium,EM-14200,Evan Minnotte,evan.minnotte@hotmail.hom,M,11/29/1986,Home Office,United States,Virginia Beach,Virginia,23464,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,3,0,20.7675
CA-2017-162033,CA-2017-162033-2,3/26/2017,4/2/2017,Standard Class,Medium,EM-14200,Evan Minnotte,evan.minnotte@hotmail.hom,M,11/29/1986,Home Office,United States,Virginia Beach,Virginia,23464,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,3.76,2,0,1.316
CA-2014-163447,CA-2014-163447-1,12/27/2014,12/31/2014,Standard Class,Not Specified,TB-21190,Thomas Brumley,thomas.brumley@hotmail.hom,F,4/4/1971,Home Office,United States,New York City,New York,10011,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",767.214,14,0.1,161.9674
CA-2017-145737,CA-2017-145737-1,9/15/2017,9/20/2017,Standard Class,Critical,AB-10165,Alan Barnes,alan.barnes@hotmail.com,M,5/5/1983,Consumer,United States,Lebanon,Tennessee,37087,South,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,163.96,5,0.2,59.4355
CA-2016-148096,CA-2016-148096-1,8/16/2016,8/19/2016,First Class,Critical,AO-10810,Anthony O'Donnell,anthony.o'donnell@hotmail.com,M,12/5/1980,Corporate,United States,Los Angeles,California,90045,West,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",161.28,2,0.2,12.096
CA-2016-146766,CA-2016-146766-1,11/4/2016,11/4/2016,Same Day,Medium,TT-21220,Thomas Thornton,thomas.thornton@hotmail.com,F,11/17/1960,Consumer,United States,Chula Vista,California,91911,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8,4,0,55.912
CA-2015-105613,CA-2015-105613-1,10/18/2015,10/22/2015,Standard Class,Low,KN-16705,Kristina Nunn,kristina.nunn@hotmail.hom,F,9/24/1977,Home Office,United States,Mcallen,Texas,78501,Central,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",27.696,3,0.2,3.462
CA-2015-105613,CA-2015-105613-2,10/18/2015,10/22/2015,Standard Class,High,KN-16705,Kristina Nunn,kristina.nunn@hotmail.hom,F,9/24/1977,Home Office,United States,Mcallen,Texas,78501,Central,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,73.164,6,0.8,-186.5682
US-2016-142251,US-2016-142251-1,10/31/2016,11/4/2016,Second Class,High,FO-14305,Frank Olsen,frank.olsen@hotmail.com,F,4/21/1998,Consumer,United States,Hollywood,Florida,33021,South,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,32.064,6,0.2,11.2224
CA-2014-131247,CA-2014-131247-1,3/30/2014,4/4/2014,Standard Class,High,GA-14725,Guy Armstrong,guy.armstrong@hotmail.com,M,10/27/1990,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,0.15,-12.098
US-2015-113593,US-2015-113593-1,4/18/2015,4/20/2015,First Class,Low,NC-18415,Nathan Cano,nathan.cano@hotmail.com,F,10/15/1968,Consumer,United States,Santa Maria,California,93454,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,115.44,3,0,30.0144
CA-2017-121083,CA-2017-121083-1,7/9/2017,7/15/2017,Standard Class,Low,JF-15190,Jamie Frazer,jamie.frazer@hotmail.com,F,4/10/1977,Consumer,United States,Manchester,Connecticut,6040,East,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,274.8,5,0,134.652
CA-2017-121083,CA-2017-121083-2,7/9/2017,7/15/2017,Standard Class,High,JF-15190,Jamie Frazer,jamie.frazer@hotmail.com,F,4/10/1977,Consumer,United States,Manchester,Connecticut,6040,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,195.64,4,0,3.9128
CA-2017-121083,CA-2017-121083-3,7/9/2017,7/15/2017,Standard Class,Critical,JF-15190,Jamie Frazer,jamie.frazer@hotmail.com,F,4/10/1977,Consumer,United States,Manchester,Connecticut,6040,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,2,0,74.8142
CA-2017-121083,CA-2017-121083-4,7/9/2017,7/15/2017,Standard Class,High,JF-15190,Jamie Frazer,jamie.frazer@hotmail.com,F,4/10/1977,Consumer,United States,Manchester,Connecticut,6040,East,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,119.04,6,0,48.8064
CA-2017-151190,CA-2017-151190-1,6/27/2017,7/1/2017,Standard Class,Medium,GT-14710,Greg Tran,greg.tran@hotmail.com,F,8/7/1968,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",20.07,3,0,9.2322
CA-2014-133543,CA-2014-133543-1,12/22/2014,12/26/2014,Standard Class,Critical,KM-16660,Khloe Miller,khloe.miller@hotmail.com,M,5/15/1962,Consumer,United States,San Jose,California,95123,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,11.76,4,0,3.1752
CA-2017-105130,CA-2017-105130-1,11/21/2017,11/25/2017,Standard Class,High,PJ-18835,Patrick Jones,patrick.jones@hotmail.com,F,4/30/1993,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,11.76,4,0,3.1752
CA-2017-105130,CA-2017-105130-2,11/21/2017,11/25/2017,Standard Class,Medium,PJ-18835,Patrick Jones,patrick.jones@hotmail.com,F,4/30/1993,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,40.736,2,0.2,14.7668
CA-2016-161928,CA-2016-161928-1,6/27/2016,6/29/2016,Second Class,Low,AC-10660,Anna Chung,anna.chung@hotmail.com,M,3/11/1997,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2,0.2,12.599
CA-2017-101322,CA-2017-101322-1,12/28/2017,12/31/2017,First Class,High,JG-15310,Jason Gross,jason.gross@hotmail.com,M,10/9/1990,Corporate,United States,Long Beach,California,90805,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,340.704,6,0.2,-34.0704
US-2016-106600,US-2016-106600-1,4/8/2016,4/11/2016,First Class,Medium,RM-19375,Raymond Messe,raymond.messe@hotmail.com,F,1/20/1965,Consumer,United States,Columbus,Georgia,31907,South,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",354.9,5,0,88.725
CA-2014-111871,CA-2014-111871-1,3/18/2014,3/21/2014,Second Class,Low,EK-13795,Eileen Kiefer,eileen.kiefer@hotmail.hom,F,12/23/1977,Home Office,United States,San Francisco,California,94110,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",1198.33,10,0.15,70.49
CA-2017-139437,CA-2017-139437-1,7/3/2017,7/8/2017,Standard Class,Not Specified,RD-19585,Rob Dowd,rob.dowd@hotmail.com,M,3/3/1957,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,0,0.8792
CA-2017-151484,CA-2017-151484-1,4/20/2017,4/23/2017,First Class,Low,CV-12805,Cynthia Voltz,cynthia.voltz@hotmail.com,M,12/24/1965,Corporate,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",51.968,2,0.2,10.3936
CA-2017-151484,CA-2017-151484-2,4/20/2017,4/23/2017,First Class,Medium,CV-12805,Cynthia Voltz,cynthia.voltz@hotmail.com,M,12/24/1965,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",51.336,3,0.2,5.7753
CA-2017-151484,CA-2017-151484-3,4/20/2017,4/23/2017,First Class,High,CV-12805,Cynthia Voltz,cynthia.voltz@hotmail.com,M,12/24/1965,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,332.704,1,0.2,33.2704
CA-2017-151484,CA-2017-151484-4,4/20/2017,4/23/2017,First Class,Not Specified,CV-12805,Cynthia Voltz,cynthia.voltz@hotmail.com,M,12/24/1965,Corporate,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",42.408,3,0.2,9.5418
CA-2016-104150,CA-2016-104150-1,8/3/2016,8/5/2016,Second Class,Low,AG-10330,Alex Grayson,alex.grayson@hotmail.com,F,5/30/1987,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",81.54,3,0,38.3238
CA-2016-104150,CA-2016-104150-2,8/3/2016,8/5/2016,Second Class,Critical,AG-10330,Alex Grayson,alex.grayson@hotmail.com,F,5/30/1987,Consumer,United States,Tulsa,Oklahoma,74133,Central,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,167.28,12,0,23.4192
CA-2016-161025,CA-2016-161025-1,12/3/2016,12/9/2016,Standard Class,Critical,GM-14440,Gary McGarr,gary.mcgarr@hotmail.com,M,2/16/1958,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,4,0,108.1752
CA-2014-103989,CA-2014-103989-1,3/19/2014,3/21/2014,First Class,Medium,MC-17605,Matt Connell,matt.connell@hotmail.com,M,11/20/1956,Corporate,United States,Lakeland,Florida,33801,South,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,323.976,3,0.2,28.3479
CA-2014-103989,CA-2014-103989-2,3/19/2014,3/21/2014,First Class,Critical,MC-17605,Matt Connell,matt.connell@hotmail.com,M,11/20/1956,Corporate,United States,Lakeland,Florida,33801,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,11.808,4,0.2,3.9852
CA-2014-103989,CA-2014-103989-3,3/19/2014,3/21/2014,First Class,Medium,MC-17605,Matt Connell,matt.connell@hotmail.com,M,11/20/1956,Corporate,United States,Lakeland,Florida,33801,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,26.16,3,0.2,1.962
CA-2014-103989,CA-2014-103989-4,3/19/2014,3/21/2014,First Class,Medium,MC-17605,Matt Connell,matt.connell@hotmail.com,M,11/20/1956,Corporate,United States,Lakeland,Florida,33801,South,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",33.57,5,0.7,-25.737
